scode	s_count	school_name	school_lat	school_long	cscode	center_name	center_address	center_capacity	distance_km
27253	159	एभरेष्ट फ्लोरिडा मा.वि, शान्तीनगर,काठमाडौं	27.6943986722	85.3362495674	27159	BIJAY SMARAK MA VI	DILLIBAZAR	275	1.5047609945390565
27253	159	एभरेष्ट फ्लोरिडा मा.वि, शान्तीनगर,काठमाडौं	27.6943986722	85.3362495674	27072	BANESHWAR CAMPUS	SHANTINAGAR	559	1.2711855184201846
27253	159	एभरेष्ट फ्लोरिडा मा.वि, शान्तीनगर,काठमाडौं	27.6943986722	85.3362495674	27174	PADMODAYA SECONDARY SCHOOL	RAMSHAPATH	441	1.6511768860190572
27253	159	एभरेष्ट फ्लोरिडा मा.वि, शान्तीनगर,काठमाडौं	27.6943986722	85.3362495674	27007	TRINITY INTERNATIONAL SECONDARY SCHOOL	DILLIBAZAR	503	1.5295971453721304
27335	105	आकाशदीप इङ्गलिस सेकेण्डरी स्कूल, गोकर्णेश्वर	27.7225709626	85.3858021809	27205	CHAMUNDA SECONDARY SCHOOL	JORPATI	478	0.5910815989916163
27335	105	आकाशदीप इङ्गलिस सेकेण्डरी स्कूल, गोकर्णेश्वर	27.7225709626	85.3858021809	27267	EASTPOLE SECONDARY SCHOOL	JORPATI	354	0.8337810614838039
27335	105	आकाशदीप इङ्गलिस सेकेण्डरी स्कूल, गोकर्णेश्वर	27.7225709626	85.3858021809	27462	SARBANAM SIKSHALAYA	GOKARNESHWAR JORPATI	380	1.6913143434159652
27335	105	आकाशदीप इङ्गलिस सेकेण्डरी स्कूल, गोकर्णेश्वर	27.7225709626	85.3858021809	27482	ATLANTIC BOARDING SECONDARY SCHOOL	JORPATI	307	0.5090050389599566
27335	105	आकाशदीप इङ्गलिस सेकेण्डरी स्कूल, गोकर्णेश्वर	27.7225709626	85.3858021809	27479	LIMPIYA NATIONAL SCHOOL	GOKARNESHWAR	451	1.4706260468295618
27335	105	आकाशदीप इङ्गलिस सेकेण्डरी स्कूल, गोकर्णेश्वर	27.7225709626	85.3858021809	27366	VENUS PUBLIC SCHOOL	JORPATI	324	1.0472023754348965
27335	105	आकाशदीप इङ्गलिस सेकेण्डरी स्कूल, गोकर्णेश्वर	27.7225709626	85.3858021809	27283	TEJ BINAYAK SECONDARY SCHOOL	GOTHATAR	484	1.0928556773580613
27335	105	आकाशदीप इङ्गलिस सेकेण्डरी स्कूल, गोकर्णेश्वर	27.7225709626	85.3858021809	27391	EKTA JEMS ENGLISH ACADEMY	JORPATI	386	1.5892555360261515
27335	105	आकाशदीप इङ्गलिस सेकेण्डरी स्कूल, गोकर्णेश्वर	27.7225709626	85.3858021809	27458	ARUNODAYA SECONDARY SCHOOL	GOKARNESHWAR ARUBARI	409	1.4379116404064594
27335	105	आकाशदीप इङ्गलिस सेकेण्डरी स्कूल, गोकर्णेश्वर	27.7225709626	85.3858021809	27321	WITS ACADEMY	BHUWALDANDA	557	1.4238915442647513
27126	45	नलेज एण्ड विज्डम एकेडेमी मा.वि. वानेश्वर	27.6897794541	85.3348379982	27057	NOBEL ACADEMY SECONDARY SCHOOL	NAYA BANESHWAR	550	0.34275962700995793
27126	45	नलेज एण्ड विज्डम एकेडेमी मा.वि. वानेश्वर	27.6897794541	85.3348379982	27119	PREMIER SECONDARY SCHOOL	NAYABANESHWAR	390	0.3596775328080914
27126	45	नलेज एण्ड विज्डम एकेडेमी मा.वि. वानेश्वर	27.6897794541	85.3348379982	27049	AMBITION ACADEMY	BANESHWAR	527	0.6115732974846803
27126	45	नलेज एण्ड विज्डम एकेडेमी मा.वि. वानेश्वर	27.6897794541	85.3348379982	27188	RATNA RAJYA SECONDARY SCHOOL	BANESHWAR	500	0.722016592669242
27126	45	नलेज एण्ड विज्डम एकेडेमी मा.वि. वानेश्वर	27.6897794541	85.3348379982	27083	COLUMBUS SECONDARY SCHOOL	SHANKHAMUL	300	0.5654942719259082
27126	45	नलेज एण्ड विज्डम एकेडेमी मा.वि. वानेश्वर	27.6897794541	85.3348379982	27137	MADAN BHANDARI SMIRITI SECONDARY SCHOOL	NAYA BANESHWAR	363	0.8278142492516498
27126	45	नलेज एण्ड विज्डम एकेडेमी मा.वि. वानेश्वर	27.6897794541	85.3348379982	27187	GRAMMER PUBLIC SECONDARY SCHOOL	KOTESHWOR	504	1.394362512850903
27126	45	नलेज एण्ड विज्डम एकेडेमी मा.वि. वानेश्वर	27.6897794541	85.3348379982	27117	NEPAL MEGHA COLLEGE	BABARMAHAL	509	0.7112433187371024
27126	45	नलेज एण्ड विज्डम एकेडेमी मा.वि. वानेश्वर	27.6897794541	85.3348379982	27017	BINAYAK SUDHA NIKETAN SECONDARY SCHOOL	BANESHWAR	500	0.9176327144430747
27126	45	नलेज एण्ड विज्डम एकेडेमी मा.वि. वानेश्वर	27.6897794541	85.3348379982	27081	SWAPNA BATIKA ACADEMY	BUDDHANAGAR	500	0.8342715169962207
27126	45	नलेज एण्ड विज्डम एकेडेमी मा.वि. वानेश्वर	27.6897794541	85.3348379982	27192	PADMAKANYA BIDYASHRAM SECONDARY SCHOOL	DILLIBAZAR	550	1.9359097397703402
27126	45	नलेज एण्ड विज्डम एकेडेमी मा.वि. वानेश्वर	27.6897794541	85.3348379982	27063	HIMALAYA WHITE HOUSE INTERNATIONAL SECONDARY SCHOOL	TINKUNA	585	1.3835383729656883
27126	45	नलेज एण्ड विज्डम एकेडेमी मा.वि. वानेश्वर	27.6897794541	85.3348379982	27257	GLACIER INTERNATIONAL SECONDARY SCHOOL	SHANTINAGAR	342	0.8300393654555154
27126	45	नलेज एण्ड विज्डम एकेडेमी मा.वि. वानेश्वर	27.6897794541	85.3348379982	27064	HIMALAYA ENGLISH BOARDING SECONDARY SCHOOL	KOTESHWOR	412	1.6009349375416555
27126	45	नलेज एण्ड विज्डम एकेडेमी मा.वि. वानेश्वर	27.6897794541	85.3348379982	27172	LIVERPOOL SECONDARY SCHOOL	BANESHWAR	500	0.7394594153225635
27126	45	नलेज एण्ड विज्डम एकेडेमी मा.वि. वानेश्वर	27.6897794541	85.3348379982	27425	KOTESHWOR SARASWATI SECONDARY SCHOOL	KOTESHWOR	384	1.1902799594510236
27126	45	नलेज एण्ड विज्डम एकेडेमी मा.वि. वानेश्वर	27.6897794541	85.3348379982	27007	TRINITY INTERNATIONAL SECONDARY SCHOOL	DILLIBAZAR	503	1.8479146847609602
27126	45	नलेज एण्ड विज्डम एकेडेमी मा.वि. वानेश्वर	27.6897794541	85.3348379982	27174	PADMODAYA SECONDARY SCHOOL	RAMSHAPATH	441	1.853716541350301
27126	45	नलेज एण्ड विज्डम एकेडेमी मा.वि. वानेश्वर	27.6897794541	85.3348379982	27072	BANESHWAR CAMPUS	SHANTINAGAR	559	1.2665078125283389
27126	45	नलेज एण्ड विज्डम एकेडेमी मा.वि. वानेश्वर	27.6897794541	85.3348379982	27118	TRITON INTERNATIONAL SECONDARY SCHOOL	SUBDHANAGAR TINKUNE	407	1.1908917620662365
27126	45	नलेज एण्ड विज्डम एकेडेमी मा.वि. वानेश्वर	27.6897794541	85.3348379982	27133	GLOBAL COLLEGE OF MANAGEMENT	BANESHWAR	557	1.288036678124162
27126	45	नलेज एण्ड विज्डम एकेडेमी मा.वि. वानेश्वर	27.6897794541	85.3348379982	27029	GOLDENGATE INTERNATIONAL SECONDARY SCHOOL	BATTISPUTALI	500	1.6558436515009345
27126	45	नलेज एण्ड विज्डम एकेडेमी मा.वि. वानेश्वर	27.6897794541	85.3348379982	27159	BIJAY SMARAK MA VI	DILLIBAZAR	275	1.8775528851178271
27126	45	नलेज एण्ड विज्डम एकेडेमी मा.वि. वानेश्वर	27.6897794541	85.3348379982	27076	NASA INTERNATIONAL SECONDARY SCHOOL	GAIRIGAUN	304	1.5509159344453027
27126	45	नलेज एण्ड विज्डम एकेडेमी मा.वि. वानेश्वर	27.6897794541	85.3348379982	27263	COLLEGE OF NATIONAL ACADEMIC SQUARE	KOTESHWOR	408	1.7094981368116553
27126	45	नलेज एण्ड विज्डम एकेडेमी मा.वि. वानेश्वर	27.6897794541	85.3348379982	27136	EVEREST CAMPUS	THAPATHALI	509	1.7231012504055612
27126	45	नलेज एण्ड विज्डम एकेडेमी मा.वि. वानेश्वर	27.6897794541	85.3348379982	27349	COSMIC INTERNATIONAL ACADEMY	KOTESHWOR	480	1.9300038231939611
27126	45	नलेज एण्ड विज्डम एकेडेमी मा.वि. वानेश्वर	27.6897794541	85.3348379982	27169	GUASHEWARI SECONDARY SCHOOL	SINAMANGAL	400	1.7957357585518035
27426	56	हिम रस्मी मा वि, तारकेश्वर, मनमैजु	27.7509958464	85.3070278521	27242	MAN SINGH DHARMA SECONDARY SCHOOL	MANAMAIJU	436	0.7467410519111408
27426	56	हिम रस्मी मा वि, तारकेश्वर, मनमैजु	27.7509958464	85.3070278521	27260	SWATI SADAN SECONDARY SCHOOL	MACHAPOKHARI	420	1.613472784544334
27426	56	हिम रस्मी मा वि, तारकेश्वर, मनमैजु	27.7509958464	85.3070278521	27271	ANGELS HEART SECONDARY SCHOOL	TARAKESHWAR	413	1.0033222334107998
27426	56	हिम रस्मी मा वि, तारकेश्वर, मनमैजु	27.7509958464	85.3070278521	27074	PASANGLAMHU SHERPA SECONDARY SCHOOL	GONGABU	538	1.977058010488897
27426	56	हिम रस्मी मा वि, तारकेश्वर, मनमैजु	27.7509958464	85.3070278521	27244	MONOHAR SECONDARY SCHOOL	GONGABU	325	1.9074403345403195
27032	56	ज्ञानकुञ्ज आवासीय मा.वि., रविभवन	27.6932818721	85.2904133232	27043	JANAMAITRI MULTIPLE CAMPUS	KULESHWAR	397	0.24077152486601316
27032	56	ज्ञानकुञ्ज आवासीय मा.वि., रविभवन	27.6932818721	85.2904133232	27362	KULESHWAR AWSIYA SECONDARY SCHOOL	KULESHWAR	450	0.3576500678605135
27032	56	ज्ञानकुञ्ज आवासीय मा.वि., रविभवन	27.6932818721	85.2904133232	27340	JANAPRABHAT SECONDARY SCHOOL	KALIMATI	446	0.6999141419556525
27032	56	ज्ञानकुञ्ज आवासीय मा.वि., रविभवन	27.6932818721	85.2904133232	27095	EDMARK ACADEMY SECONDARY SCHOOL	KALANKI	347	0.809543285224322
27032	56	ज्ञानकुञ्ज आवासीय मा.वि., रविभवन	27.6932818721	85.2904133232	27144	NEPALAYA SECONDARY SCHOOL	KALANKISTHAN	332	0.5078564352196427
27032	56	ज्ञानकुञ्ज आवासीय मा.वि., रविभवन	27.6932818721	85.2904133232	27135	RICHMOND ACADEMY SECONDARY SCHOOL	KALANKI	400	0.6807501388774823
27032	56	ज्ञानकुञ्ज आवासीय मा.वि., रविभवन	27.6932818721	85.2904133232	27447	JANAPATH SECONDARY SCHOOL	KALANKI	466	1.0501143372977404
27032	56	ज्ञानकुञ्ज आवासीय मा.वि., रविभवन	27.6932818721	85.2904133232	27195	JUBLIENT SECONDARY SCHOOL	KALIMATI	430	1.6627231049414333
27032	56	ज्ञानकुञ्ज आवासीय मा.वि., रविभवन	27.6932818721	85.2904133232	27006	HOLYVISION SECONDARY SCHOOL	TAHACHAL	342	1.0310656017481181
27032	56	ज्ञानकुञ्ज आवासीय मा.वि., रविभवन	27.6932818721	85.2904133232	27125	LABORATRY SECONDARY SCHOOL	KRITIPUR	472	1.8176555851143967
27032	56	ज्ञानकुञ्ज आवासीय मा.वि., रविभवन	27.6932818721	85.2904133232	27107	GITAMATA SECONDARY SCHOOL	BAJESHWARI	566	1.9954617879060963
27032	56	ज्ञानकुञ्ज आवासीय मा.वि., रविभवन	27.6932818721	85.2904133232	27058	EVEREST MA VI	SOLTEEMOD	400	0.9630066563495604
27032	56	ज्ञानकुञ्ज आवासीय मा.वि., रविभवन	27.6932818721	85.2904133232	27092	PAROPAKAR ADARSHA SECONDARY SCHOOL	BHIMSENSTHAN	409	1.5913486470984086
27032	56	ज्ञानकुञ्ज आवासीय मा.वि., रविभवन	27.6932818721	85.2904133232	27319	GYANODAYA SECONDARY SCHOOL	BAFAL	483	0.8896701391372982
27032	56	ज्ञानकुञ्ज आवासीय मा.वि., रविभवन	27.6932818721	85.2904133232	27305	GREENFIELD NATIONAL SECONDARY SCHOOL	SITAPAILA	407	1.4625561550219461
27032	56	ज्ञानकुञ्ज आवासीय मा.वि., रविभवन	27.6932818721	85.2904133232	27113	KATHMANDU BERNHEART SECONDARY SCHOOL	BALKHU	550	1.211540367165494
27032	56	ज्ञानकुञ्ज आवासीय मा.वि., रविभवन	27.6932818721	85.2904133232	27080	CAPITAL HILL ACADEMY SECONDARY SCHOOL	TEKU	274	1.3037555795132594
27032	56	ज्ञानकुञ्ज आवासीय मा.वि., रविभवन	27.6932818721	85.2904133232	27067	LRI SECONDARY SCHOOL	KALANKISTHAN	523	1.5603716521427853
27178	55	कैलाशकुट बहुमुखी क्याम्पस, मित्रपार्क	27.7109699353	85.3437755386	27022	PASHUPATI MULTIPLE CAMPUS	SUKEDHARA	580	0.31367746907170907
27178	55	कैलाशकुट बहुमुखी क्याम्पस, मित्रपार्क	27.7109699353	85.3437755386	27097	BRILLENT EDUCATION SECONDARY SCHOOL	CHABAHIL	363	0.44314305077390376
27178	55	कैलाशकुट बहुमुखी क्याम्पस, मित्रपार्क	27.7109699353	85.3437755386	27238	PUSPA MEMORIAL CAMPUS	CHABAHIL	500	0.8101851285216968
27178	55	कैलाशकुट बहुमुखी क्याम्पस, मित्रपार्क	27.7109699353	85.3437755386	27036	ST.LAWERENCE SECONDARY SCHOOL	CHABAHIL	386	0.556914312796626
27178	55	कैलाशकुट बहुमुखी क्याम्पस, मित्रपार्क	27.7109699353	85.3437755386	27188	RATNA RAJYA SECONDARY SCHOOL	BANESHWAR	500	1.7931973333519617
27178	55	कैलाशकुट बहुमुखी क्याम्पस, मित्रपार्क	27.7109699353	85.3437755386	27133	GLOBAL COLLEGE OF MANAGEMENT	BANESHWAR	557	1.2355957464494212
27178	55	कैलाशकुट बहुमुखी क्याम्पस, मित्रपार्क	27.7109699353	85.3437755386	27204	LUMBINI ACADEMY	CHUCHIPATI	450	1.1625162889951746
27178	55	कैलाशकुट बहुमुखी क्याम्पस, मित्रपार्क	27.7109699353	85.3437755386	27339	PASHUPATI MITRA SECONDARY SCHOOL	CHABAHIL	425	0.6661451237563714
27178	55	कैलाशकुट बहुमुखी क्याम्पस, मित्रपार्क	27.7109699353	85.3437755386	27291	SAIPAL ACADEMY SECONDARY SCHOOL	SUKEDHARA	457	1.5032699336722175
27178	55	कैलाशकुट बहुमुखी क्याम्पस, मित्रपार्क	27.7109699353	85.3437755386	27102	JAGIT MANDIR SECONDARY SCHOOL	CHABAHIL	466	0.57055315459077
27178	55	कैलाशकुट बहुमुखी क्याम्पस, मित्रपार्क	27.7109699353	85.3437755386	27241	TANGAL SECONDARY SCHOOL	TANGAL	397	1.3126746054694323
27178	55	कैलाशकुट बहुमुखी क्याम्पस, मित्रपार्क	27.7109699353	85.3437755386	27065	ARUNIMA SECONDARY SCHOOL	BOUDDHA	500	1.675540824485784
27178	55	कैलाशकुट बहुमुखी क्याम्पस, मित्रपार्क	27.7109699353	85.3437755386	27050	XAVIER INTERNATIONAL SECONDARY SCHOOL	KALOPUL	500	0.9001427296459987
27178	55	कैलाशकुट बहुमुखी क्याम्पस, मित्रपार्क	27.7109699353	85.3437755386	27412	ABHISHEK GYAN MANDIR SECONDARY SCHOOL	SINAMANGAL	353	1.247965656696014
27178	55	कैलाशकुट बहुमुखी क्याम्पस, मित्रपार्क	27.7109699353	85.3437755386	27104	THE TIMES ENGLISH SCHOOL	DILLIBAZAR	436	1.7251762661966372
27178	55	कैलाशकुट बहुमुखी क्याम्पस, मित्रपार्क	27.7109699353	85.3437755386	27159	BIJAY SMARAK MA VI	DILLIBAZAR	275	1.772553800075371
27178	55	कैलाशकुट बहुमुखी क्याम्पस, मित्रपार्क	27.7109699353	85.3437755386	27029	GOLDENGATE INTERNATIONAL SECONDARY SCHOOL	BATTISPUTALI	500	0.8612526497986681
27178	55	कैलाशकुट बहुमुखी क्याम्पस, मित्रपार्क	27.7109699353	85.3437755386	27192	PADMAKANYA BIDYASHRAM SECONDARY SCHOOL	DILLIBAZAR	550	1.8354406914774848
27178	55	कैलाशकुट बहुमुखी क्याम्पस, मित्रपार्क	27.7109699353	85.3437755386	27435	PROGRESSIVE ENGLISH SECONDARY SCHOOL	MAHAKAL	596	1.6486729722095188
27178	55	कैलाशकुट बहुमुखी क्याम्पस, मित्रपार्क	27.7109699353	85.3437755386	27240	SHARADA SECONDARY SCHOOL	GAUSHALA	450	1.177356668243855
27178	55	कैलाशकुट बहुमुखी क्याम्पस, मित्रपार्क	27.7109699353	85.3437755386	27449	NANDI SECONDARY SCHOOL	NAXAL	374	1.8351367202766238
27178	55	कैलाशकुट बहुमुखी क्याम्पस, मित्रपार्क	27.7109699353	85.3437755386	27478	MANASALU WORLD SECONDARY SCHOOL	CHUCHIPATI CHABAHIL	476	1.1009435595134807
27178	55	कैलाशकुट बहुमुखी क्याम्पस, मित्रपार्क	27.7109699353	85.3437755386	27236	BROOKLIN ACADEMY SECONDARY SCHOOL	SUKEDHARA	423	1.7522107910654827
27178	55	कैलाशकुट बहुमुखी क्याम्पस, मित्रपार्क	27.7109699353	85.3437755386	27007	TRINITY INTERNATIONAL SECONDARY SCHOOL	DILLIBAZAR	503	1.9933718759052954
27178	55	कैलाशकुट बहुमुखी क्याम्पस, मित्रपार्क	27.7109699353	85.3437755386	27282	KATHMANDU UNIFIED SECONDARY SCHOOL	CHABAHIL	441	1.8627285623393757
27178	55	कैलाशकुट बहुमुखी क्याम्पस, मित्रपार्क	27.7109699353	85.3437755386	27299	THE INSIGHT VISION SECONDARY SCHOOL	DHUMBARAHI	461	1.6972127457805348
27178	55	कैलाशकुट बहुमुखी क्याम्पस, मित्रपार्क	27.7109699353	85.3437755386	27049	AMBITION ACADEMY	BANESHWAR	527	1.9081633421561413
27178	55	कैलाशकुट बहुमुखी क्याम्पस, मित्रपार्क	27.7109699353	85.3437755386	27169	GUASHEWARI SECONDARY SCHOOL	SINAMANGAL	400	1.8218563108267234
27178	55	कैलाशकुट बहुमुखी क्याम्पस, मित्रपार्क	27.7109699353	85.3437755386	27025	BAGMATI BOARDING SECONDARY SCHOOL	SUKEDHARA	500	1.9505952220776783
27166	1	नव जीवन आ.मा.वि., सामाखुसी	27.7408841976	85.3164792928	27271	ANGELS HEART SECONDARY SCHOOL	TARAKESHWAR	413	0.4740654001933886
27166	1	नव जीवन आ.मा.वि., सामाखुसी	27.7408841976	85.3164792928	27060	LINCOLN SECONDARY SCHOOL	GONGABU	447	0.6575512994977376
27166	1	नव जीवन आ.मा.वि., सामाखुसी	27.7408841976	85.3164792928	27242	MAN SINGH DHARMA SECONDARY SCHOOL	MANAMAIJU	436	0.7160547782283446
27166	1	नव जीवन आ.मा.वि., सामाखुसी	27.7408841976	85.3164792928	27244	MONOHAR SECONDARY SCHOOL	GONGABU	325	0.44868746590609254
27166	1	नव जीवन आ.मा.वि., सामाखुसी	27.7408841976	85.3164792928	27219	TAKSHASHILA ACADEMY	SAMAKHUSHI	400	0.7995904667314071
27166	1	नव जीवन आ.मा.वि., सामाखुसी	27.7408841976	85.3164792928	27106	REHDON SECONDARY SCHOOL	SAMAKHUSHI	262	1.4423740718593245
27166	1	नव जीवन आ.मा.वि., सामाखुसी	27.7408841976	85.3164792928	27074	PASANGLAMHU SHERPA SECONDARY SCHOOL	GONGABU	538	0.6742901353592742
27166	1	नव जीवन आ.मा.वि., सामाखुसी	27.7408841976	85.3164792928	27260	SWATI SADAN SECONDARY SCHOOL	MACHAPOKHARI	420	1.2919238849536738
27166	1	नव जीवन आ.मा.वि., सामाखुसी	27.7408841976	85.3164792928	27248	HIMALAYA ACADEMY SECONDARY SCHOOL	KAPURDHARA	394	1.7563063003160433
27166	1	नव जीवन आ.मा.वि., सामाखुसी	27.7408841976	85.3164792928	27045	SOUTH WESTERN ACADEMY SECONDARY SCHOOL	BASUNDHARA	568	1.722368912404286
27166	1	नव जीवन आ.मा.वि., सामाखुसी	27.7408841976	85.3164792928	27433	MAHASHREE SECONDARY SCHOOL	SAMAKHUSHI	369	1.2312011568399772
27166	1	नव जीवन आ.मा.वि., सामाखुसी	27.7408841976	85.3164792928	27455	BELMONT INTERNATIONAL SECONDARY SCHOOL	SAMAKHUSHI	324	1.007275265644007
27166	1	नव जीवन आ.मा.वि., सामाखुसी	27.7408841976	85.3164792928	27207	HERALD SECONDARY SCHOOL	BASUNDHARA	500	1.2655753941939798
27166	1	नव जीवन आ.मा.वि., सामाखुसी	27.7408841976	85.3164792928	27091	ACTIVE ACADEMY	BASUNDHARA	469	1.3086533662620243
27166	1	नव जीवन आ.मा.वि., सामाखुसी	27.7408841976	85.3164792928	27164	SHIVAPURI SECONDARY SCHOOL	MAHARJGUNJ	550	1.7391082796347075
27166	1	नव जीवन आ.मा.वि., सामाखुसी	27.7408841976	85.3164792928	27147	TILINGATAR SECONDARY SCHOOL	DHAPASI	350	1.5153818547365252
27166	1	नव जीवन आ.मा.वि., सामाखुसी	27.7408841976	85.3164792928	27038	BHANUBHAKTA MEMORIAL SECONDARY SCHOOL	PANIPOKHARI	428	1.7617543006658383
27166	1	नव जीवन आ.मा.वि., सामाखुसी	27.7408841976	85.3164792928	27115	NABODIT BIDHYAKUNJA SECONDARY SCHOOL	MAHAIPI SORAKHUTTA	382	1.7344470724040464
27169	103	गुहेश्वरी मा.वि., सिनामंगल	27.6961259782	85.3516092492	27240	SHARADA SECONDARY SCHOOL	GAUSHALA	450	0.6664162341798658
27169	103	गुहेश्वरी मा.वि., सिनामंगल	27.6961259782	85.3516092492	27412	ABHISHEK GYAN MANDIR SECONDARY SCHOOL	SINAMANGAL	353	0.8863764360331619
27169	103	गुहेश्वरी मा.वि., सिनामंगल	27.6961259782	85.3516092492	27118	TRITON INTERNATIONAL SECONDARY SCHOOL	SUBDHANAGAR TINKUNE	407	1.6559120577026718
27169	103	गुहेश्वरी मा.वि., सिनामंगल	27.6961259782	85.3516092492	27076	NASA INTERNATIONAL SECONDARY SCHOOL	GAIRIGAUN	304	0.9074338496733894
27169	103	गुहेश्वरी मा.वि., सिनामंगल	27.6961259782	85.3516092492	27133	GLOBAL COLLEGE OF MANAGEMENT	BANESHWAR	557	1.1978483299818803
27169	103	गुहेश्वरी मा.वि., सिनामंगल	27.6961259782	85.3516092492	27017	BINAYAK SUDHA NIKETAN SECONDARY SCHOOL	BANESHWAR	500	1.4155134844376045
27169	103	गुहेश्वरी मा.वि., सिनामंगल	27.6961259782	85.3516092492	27257	GLACIER INTERNATIONAL SECONDARY SCHOOL	SHANTINAGAR	342	1.2644850547861537
27169	103	गुहेश्वरी मा.वि., सिनामंगल	27.6961259782	85.3516092492	27230	GANDHI ADARSHA SECONDARY SCHOOL	MANOHAR	425	1.796783008714607
27169	103	गुहेश्वरी मा.वि., सिनामंगल	27.6961259782	85.3516092492	27072	BANESHWAR CAMPUS	SHANTINAGAR	559	0.8741703383154734
27169	103	गुहेश्वरी मा.वि., सिनामंगल	27.6961259782	85.3516092492	27263	COLLEGE OF NATIONAL ACADEMIC SQUARE	KOTESHWOR	408	1.933056378698746
27169	103	गुहेश्वरी मा.वि., सिनामंगल	27.6961259782	85.3516092492	27188	RATNA RAJYA SECONDARY SCHOOL	BANESHWAR	500	1.396520821254291
27169	103	गुहेश्वरी मा.वि., सिनामंगल	27.6961259782	85.3516092492	27064	HIMALAYA ENGLISH BOARDING SECONDARY SCHOOL	KOTESHWOR	412	1.8358640444984207
27169	103	गुहेश्वरी मा.वि., सिनामंगल	27.6961259782	85.3516092492	27183	KAUSTUIV ACADEMY SECONDARY SCHOOL	PEPSICOLA	446	1.076490745493701
27169	103	गुहेश्वरी मा.वि., सिनामंगल	27.6961259782	85.3516092492	27049	AMBITION ACADEMY	BANESHWAR	527	1.5033820253760748
27169	103	गुहेश्वरी मा.वि., सिनामंगल	27.6961259782	85.3516092492	27063	HIMALAYA WHITE HOUSE INTERNATIONAL SECONDARY SCHOOL	TINKUNA	585	1.3827057712106106
27169	103	गुहेश्वरी मा.वि., सिनामंगल	27.6961259782	85.3516092492	27029	GOLDENGATE INTERNATIONAL SECONDARY SCHOOL	BATTISPUTALI	500	1.409171200188225
27169	103	गुहेश्वरी मा.वि., सिनामंगल	27.6961259782	85.3516092492	27119	PREMIER SECONDARY SCHOOL	NAYABANESHWAR	390	1.7506604773645569
27169	103	गुहेश्वरी मा.वि., सिनामंगल	27.6961259782	85.3516092492	27425	KOTESHWOR SARASWATI SECONDARY SCHOOL	KOTESHWOR	384	1.9969721221713141
27169	103	गुहेश्वरी मा.वि., सिनामंगल	27.6961259782	85.3516092492	27126	KNOWLEDGE AND WISDOM ACADEMY SECONDARY SCHOOL	NAYA BANESHWAR	392	1.795735623704777
27364	61	काठमाडौं नेशनल स्कुल पुरानोवानेश्र	27.699909065	85.3414385097	27133	GLOBAL COLLEGE OF MANAGEMENT	BANESHWAR	557	0.11177647696011488
27364	61	काठमाडौं नेशनल स्कुल पुरानोवानेश्र	27.699909065	85.3414385097	27188	RATNA RAJYA SECONDARY SCHOOL	BANESHWAR	500	0.5993205625200068
27364	61	काठमाडौं नेशनल स्कुल पुरानोवानेश्र	27.699909065	85.3414385097	27029	GOLDENGATE INTERNATIONAL SECONDARY SCHOOL	BATTISPUTALI	500	0.4549863950701867
27364	61	काठमाडौं नेशनल स्कुल पुरानोवानेश्र	27.699909065	85.3414385097	27240	SHARADA SECONDARY SCHOOL	GAUSHALA	450	0.8785096749196063
27364	61	काठमाडौं नेशनल स्कुल पुरानोवानेश्र	27.699909065	85.3414385097	27102	JAGIT MANDIR SECONDARY SCHOOL	CHABAHIL	466	1.7955837974540556
27364	61	काठमाडौं नेशनल स्कुल पुरानोवानेश्र	27.699909065	85.3414385097	27022	PASHUPATI MULTIPLE CAMPUS	SUKEDHARA	580	1.563756920654493
27364	61	काठमाडौं नेशनल स्कुल पुरानोवानेश्र	27.699909065	85.3414385097	27192	PADMAKANYA BIDYASHRAM SECONDARY SCHOOL	DILLIBAZAR	550	1.6194930363598208
27364	61	काठमाडौं नेशनल स्कुल पुरानोवानेश्र	27.699909065	85.3414385097	27049	AMBITION ACADEMY	BANESHWAR	527	0.7300014666593007
27364	61	काठमाडौं नेशनल स्कुल पुरानोवानेश्र	27.699909065	85.3414385097	27119	PREMIER SECONDARY SCHOOL	NAYABANESHWAR	390	1.4832062614733128
27364	61	काठमाडौं नेशनल स्कुल पुरानोवानेश्र	27.699909065	85.3414385097	27017	BINAYAK SUDHA NIKETAN SECONDARY SCHOOL	BANESHWAR	500	1.5667603750430805
27364	61	काठमाडौं नेशनल स्कुल पुरानोवानेश्र	27.699909065	85.3414385097	27063	HIMALAYA WHITE HOUSE INTERNATIONAL SECONDARY SCHOOL	TINKUNA	585	1.8378573920505163
27364	61	काठमाडौं नेशनल स्कुल पुरानोवानेश्र	27.699909065	85.3414385097	27412	ABHISHEK GYAN MANDIR SECONDARY SCHOOL	SINAMANGAL	353	1.2783875428899372
27364	61	काठमाडौं नेशनल स्कुल पुरानोवानेश्र	27.699909065	85.3414385097	27007	TRINITY INTERNATIONAL SECONDARY SCHOOL	DILLIBAZAR	503	1.66954074001734
27364	61	काठमाडौं नेशनल स्कुल पुरानोवानेश्र	27.699909065	85.3414385097	27097	BRILLENT EDUCATION SECONDARY SCHOOL	CHABAHIL	363	1.6048731140147015
27364	61	काठमाडौं नेशनल स्कुल पुरानोवानेश्र	27.699909065	85.3414385097	27117	NEPAL MEGHA COLLEGE	BABARMAHAL	509	1.6082859780630234
